parcelid,lat,lng,formatted address,# ROOFTOP address fetched
11858692,34.026192,-118.088647,"511 E Los Amigos Ave, Montebello, CA 90640, USA",2
11887100,34.114435,-118.136018,"1930 Montrobles Pl, San Marino, CA 91108, USA",2
11892577,34.11772,-118.102818,"2325 Sherwood Rd, San Marino, CA 91108, USA",1
11946587,34.094983,-118.268484,"3068 Landa St, Los Angeles, CA 90039, USA",2
11974977,34.134373,-118.18657,"4811 Minden Pl, Los Angeles, CA 90041, USA",2
12038055,34.115361,-118.274793,"3739 Los Feliz Blvd, Los Angeles, CA 90027, USA",1
12046385,34.206926,-118.237366,"1223 Oak Cir Dr, Glendale, CA 91208, USA",1
12073061,34.163515,-118.235814,"1312 Ethel St, Glendale, CA 91207, USA",3
12078820,34.167709,-118.216265,"1915 Caminito De La Estrella, Glendale, CA 91208, USA",1
12089554,34.133736,-118.205999,"4808 La Roda Ave, Los Angeles, CA 90041, USA",2
12089965,34.138624,-118.199077,"5063 Floristan Ave, Los Angeles, CA 90041, USA",3
12098781,34.120476,-118.174213,"810 Cooper Ave, Los Angeles, CA 90042, USA",2
12101631,34.135255,-118.13995,"611 S Oakland Ave, Pasadena, CA 91106, USA",2
12118115,34.155619,-118.098473,"2520 Las Lunas St, Pasadena, CA 91107, USA",2
12147677,34.110421,-118.01362,"932 E Sandra St, Arcadia, CA 91006, USA",2
12169788,34.1869,-118.11104,"2376 Allen Ave, Altadena, CA 91001, USA",1
12178197,34.239287,-118.235172,"5548 Pine Glen Rd, La Crescenta, CA 91214, USA",1
12179658,34.223234,-118.222196,"2110 Chimneysmoke Rd, La Cañada Flintridge, CA 91011, USA",2
12188780,33.97595,-118.265725,"450 E 70th St, Los Angeles, CA 90003, USA",2
12193961,33.97387,-118.306197,"7225 La Salle Ave, Los Angeles, CA 90047, USA",3
12212871,33.957148,-118.259161,"846 E 88th St, Los Angeles, CA 90002, USA",2
12232182,33.932325,-118.242944,"1711 E 113th St, Los Angeles, CA 90059, USA",2
12234166,33.936264,-118.271278,"210 E 109th Pl, Los Angeles, CA 90061, USA",2
12237944,33.936514,-118.312312,"1932 Van Wick St, Los Angeles, CA 90047, USA",1
12247744,33.86292,-118.294963,"1219 185th St, Gardena, CA 90248, USA",2
12262467,33.880684,-118.254949,"2619 W Billings St, Compton, CA 90220, USA",1
12267195,33.907801,-118.247065,"1202 W 136th St, Compton, CA 90222, USA",1
12273348,33.910131,-118.234541,"2056 E Shauer St, Compton, CA 90222, USA",2
12279847,33.907226,-118.2171,"1706 N Willow Ave, Compton, CA 90221, USA",1
12291432,33.909029,-118.190171,"4602 Carlin Ave, Lynwood, CA 90262, USA",1
12296602,33.905916,-118.198265,"12814 S Butler Ave, Compton, CA 90221, USA",2
12299430,33.949816,-118.196564,"4200 Southern Ave, South Gate, CA 90280, USA",2
12311384,33.945139,-118.190909,"9632 Dorothy Ave, South Gate, CA 90280, USA",2
12397793,33.957975,-118.089893,"9940 La Docena Ln, Pico Rivera, CA 90660, USA",3
12425374,33.852401,-118.065366,"19528 Star Cir, Cerritos, CA 90703, USA",2
12429656,33.843867,-118.103912,"4722 Knoxville Ave, Lakewood, CA 90713, USA",1
12496976,33.813375,-118.112206,"6114 E Rosebay St, Long Beach, CA 90808, USA",2
12513503,33.795507,-118.126306,"2152 Montair Ave, Long Beach, CA 90815, USA",1
12522651,33.78322,-118.10509,"6521 E Mantova St, Long Beach, CA 90815, USA",2
12522950,33.779524,-118.109379,"911 N Holly Glen Dr, Long Beach, CA 90815, USA",1
12577493,33.850536,-118.242548,"19818 Harlan Ave, Carson, CA 90746, USA",1
12599746,33.827494,-118.314276,"2006 Cabrillo Ave, Torrance, CA 90501, USA",3
12684837,33.800373,-118.359307,"4125 Via Largavista, Palos Verdes Estates, CA 90274, USA",1
12701324,33.724621,-118.320883,"1927 W 26th St, San Pedro, CA 90732, USA",2
12711795,33.76941,-118.388645,"29018 Covecrest Dr, Rancho Palos Verdes, CA 90275, USA",1
12724554,33.91916,-118.091176,"12242 Longworth Ave, Norwalk, CA 90650, USA",1
12730228,33.918682,-118.025258,"12223 Colima Rd, Whittier, CA 90604, USA",2
12780103,34.000668,-118.0567,"10608 Deveron Dr, Whittier, CA 90601, USA",1
12794221,33.93562,-118.035721,"13929 Trumball St, Whittier, CA 90604, USA",2
12884746,34.05602,-117.759119,"395 S White Ave, Pomona, CA 91766, USA",2
12893815,34.082549,-117.742548,"2146 Sonora St, Pomona, CA 91767, USA",2
12897428,34.089596,-117.752524,"2270 Mariposa St, Pomona, CA 91767, USA",2
12904139,34.11096,-117.815294,"437 W 4th St, San Dimas, CA 91773, USA",2
12925017,34.09078,-117.895149,"542 N Valencia Pl, Covina, CA 91723, USA",1
12944489,34.064531,-117.937366,"808 S Evanwood Ave, West Covina, CA 91790, USA",2
12948663,34.06848,-117.904362,"249 S Hillward Ave, West Covina, CA 91791, USA",1
12951130,34.063163,-117.901808,"2037 E Daniels Ave, West Covina, CA 91791, USA",2
12951806,34.057866,-117.914215,"1507 E Vine Ave, West Covina, CA 91791, USA",1
12956281,34.046513,-117.888063,"1327 Bentley Ct, West Covina, CA 91791, USA",1
12982989,34.081682,-118.015528,"4319 Richwood Ave, El Monte, CA 91732, USA",2
13017957,34.127322,-117.898959,"390 N Cerritos Ave, Azusa, CA 91702, USA",1
13028296,34.116128,-117.889074,"925 E Gaillard St, Azusa, CA 91702, USA",1
13032180,34.151853,-117.852757,"760 Cavan Ln, Glendora, CA 91741, USA",1
13046669,34.128025,-117.769989,"1865 Orangewood St, La Verne, CA 91750, USA",1
13073380,33.980021,-117.824337,"22315 Steeplechase Ln, Diamond Bar, CA 91765, USA",1
13096896,34.028682,-117.933289,"521 Ruthcrest Ave, La Puente, CA 91744, USA",1
13100508,33.992812,-117.845818,"1523 Emerald Ln, Diamond Bar, CA 91765, USA",1
13101973,33.977439,-117.850952,"20841 Boulder Ln, Walnut, CA 91789, USA",2
13872007,33.871872,-117.940263,"819 W Wilshire Ave, Fullerton, CA 92832, USA",2
13875771,33.866552,-117.917924,"337 E Valencia Dr, Fullerton, CA 92832, USA",2
13885797,33.782978,-117.859514,"371 S Parker St, Orange, CA 92868, USA",2
13893895,33.595273,-117.872658,"3210 Seaview Ave, Corona Del Mar, CA 92625, USA",2
13912038,33.845803,-117.967226,"1022 Doria St, Anaheim, CA 92801, USA",3
13917680,33.848958,-117.902602,"1325 E Sandalwood Ave, Anaheim, CA 92805, USA",2
13938000,33.792182,-117.809758,"347 N Esplanade St, Orange, CA 92869, USA",1
13966105,33.738528,-117.972955,"8951 Thorpe Ave, Westminster, CA 92683, USA",2
13967042,33.71788,-117.980737,"8472 Arnett Dr, Huntington Beach, CA 92647, USA",2
13980284,33.637597,-117.898095,"1706 Tradewinds Ln, Newport Beach, CA 92660, USA",2
13980845,33.62981,-117.896239,"1612 Highland Dr, Newport Beach, CA 92660, USA",1
13981198,33.627196,-117.8912,"1392 Galaxy Dr, Newport Beach, CA 92660, USA",2
14003981,33.781967,-117.997564,"12441 Georgian St, Garden Grove, CA 92841, USA",1
14005236,33.800751,-118.004619,"11054 Kibbins Cir, Stanton, CA 90680, USA",2
14049524,33.669417,-117.955128,"9921 Mammoth Dr, Huntington Beach, CA 92646, USA",2
14050499,33.668091,-117.960452,"20262 Carlsbad Ln, Huntington Beach, CA 92646, USA",3
14093021,33.761918,-118.019189,"6302 Abraham Ave, Westminster, CA 92683, USA",2
14111018,33.825352,-118.061943,"9434 Fleetwood St, Cypress, CA 90630, USA",3
14114883,33.822641,-117.939776,"1655 Richard Pl, Anaheim, CA 92802, USA",2
14117407,33.8336,-117.871346,"2807 E Standish Ave, Anaheim, CA 92806, USA",2
14129065,33.848286,-117.884853,"2241 E Belmont Pl, Anaheim, CA 92806, USA",3
14146190,33.915917,-117.935822,"1000 E Imperial Hwy, La Habra, CA 90631, USA",2
14161423,33.92502,-117.864498,"2559 Rimcrest Rd, Brea, CA 92821, USA",1
14178420,33.886779,-117.857638,"1387 Burgundy Way, Placentia, CA 92870, USA",2
14200018,33.900346,-117.76301,"4305 Willow Tree Ln, Yorba Linda, CA 92887, USA",1
14204236,33.850982,-117.734687,"8125 E Bailey Way, Anaheim, CA 92808, USA",2
14224554,33.824262,-117.846681,"2158 N Pine St, Orange, CA 92865, USA",3
14247333,33.768125,-117.802544,"18912 Silver Maple Way, Santa Ana, CA 92705, USA",2
14249656,33.773727,-117.859049,"2658 Oakmont Ave, Santa Ana, CA 92705, USA",2
14266961,33.704714,-117.900489,"3213 S Diamond St, Santa Ana, CA 92704, USA",1
14281656,33.646903,-117.902907,"278 Camellia Ln, Costa Mesa, CA 92627, USA",3
14285562,33.734708,-117.820348,"14112 Carfax Ave, Tustin, CA 92780, USA",2
14296112,33.646366,-117.863896,"3154 Corte Hermosa, Newport Beach, CA 92660, USA",3
14299798,33.679776,-117.825013,"33 Finisterra, Irvine, CA 92614, USA",2
14331256,33.73238,-117.801786,"13552 Navajo, Tustin, CA 92782, USA",2
14345936,33.708186,-117.777161,"6 Wakefield, Irvine, CA 92620, USA",3
14372255,33.647717,-117.706997,"24296 Ponchartrain Ln, Lake Forest, CA 92630, USA",3
14377101,33.611011,-117.700512,"24242 Palmek Cir, Lake Forest, CA 92630, USA",2
14381445,33.59644,-117.687789,"25331 Earhart Rd, Laguna Hills, CA 92653, USA",1
14384671,33.595671,-117.746009,"3 Blue Heron Ln, Laguna Beach, CA 92656, USA",2
14387531,33.590363,-117.692331,"25591 El Capitan, Laguna Hills, CA 92653, USA",1
14399498,33.555307,-117.727551,"26 Monstad St, Aliso Viejo, CA 92656, USA",2
14399705,33.549715,-117.75389,"3014 Nestall Rd, Laguna Beach, CA 92651, USA",2
14405624,33.517408,-117.664732,"30724 Calle Resplendor, San Juan Capistrano, CA 92675, USA",1
14415310,33.538049,-117.698171,"29350 Crown Royale, Laguna Niguel, CA 92677, USA",2
14415625,33.534033,-117.703699,"24402 Kings View, Laguna Niguel, CA 92677, USA",2
14423251,33.494525,-117.633917,"28371 Calle Pinon, San Juan Capistrano, CA 92675, USA",3
14435783,33.471765,-117.648837,"33811 Kinkerry Ln, San Juan Capistrano, CA 92675, USA",2
14446751,33.442352,-117.637077,"213 Via Socorro, San Clemente, CA 92672, USA",3
14448786,33.451547,-117.646876,"3116 Calle Grande Vista, San Clemente, CA 92672, USA",3
14466364,33.577759,-117.665859,"26601 Dorothea, Mission Viejo, CA 92691, USA",2
14469909,33.583182,-117.654194,"27296 Viana, Mission Viejo, CA 92692, USA",3
14476423,33.616399,-117.630592,"23758 Villena, Mission Viejo, CA 92692, USA",1
14479447,33.596031,-117.646329,"12 Parremo, Mission Viejo, CA 92692, USA",2
14488227,33.613197,-117.644924,"27831 Espinoza, Mission Viejo, CA 92692, USA",2
14500271,33.65499,-117.63944,"21176 Ponderosa, Mission Viejo, CA 92692, USA",3
14505780,33.656302,-117.617548,"18 Vía Trompeta, Rancho Santa Margarita, CA 92688, USA",2
17226531,34.224818,-118.815225,"3322 Sunset Hills Blvd, Thousand Oaks, CA 91362, USA",2
17132619,34.238033,-119.009465,"4714 La Puma Ct, Camarillo, CA 93012, USA",1
14157055,33.929081,-117.844936,"3679 Skylark Way, Brea, CA 92823, USA",1
14157324,33.925474,-117.844582,"447 Blue Jay Dr, Brea, CA 92823, USA",2
14351664,33.735285,-117.776934,"3181 Trevino Dr, Irvine, CA 92602, USA",1
17106940,34.269165,-119.219068,"681 Seeger Ave, Ventura, CA 93003, USA",2
11151041,34.404357,-118.438849,"17403 Dove Willow St, Canyon Country, CA 91387, USA",1
14458223,33.535926,-117.64313,"1 Katy Rose Ln, Mission Viejo, CA 92694, USA",2
14455089,33.480749,-117.594369,"19 Via Conocido, San Clemente, CA 92673, USA",3
14353937,33.702866,-117.751958,"27 Shepard, Irvine, CA 92620, USA",2
14165577,33.902055,-117.807909,"4067 Hoosier Lawn Way, Yorba Linda, CA 92886, USA",1
11798256,34.05236,-118.217273,"605 N Boyle Ave, Los Angeles, CA 90033, USA",3
17191436,34.202293,-118.986769,"5965 Paseo Encantada, Camarillo, CA 93012, USA",1
14430802,33.468167,-117.715997,"9 White Water Dr, Dana Point, CA 92629, USA",2
11307993,34.699874,-118.186581,"3117 Trousdale Dr, Lancaster, CA 93536, USA",1
12983791,34.076046,-118.003262,"12346 Ramona Blvd, El Monte, CA 91732, USA",2
11962545,34.110278,-118.227087,"3701 Richardson Dr, Los Angeles, CA 90065, USA",1
14048915,33.670002,-117.968187,"9161 Mediterranean Dr, Huntington Beach, CA 92646, USA",2
13972068,33.742727,-117.94689,"15161 Essex Cir, Westminster, CA 92683, USA",1
13993001,33.83002,-117.942945,"255 S Euclid St, Anaheim, CA 92802, USA",1
17058178,34.405266,-119.30716,"303 Riverside Rd, Oak View, CA 93022, USA",2
17086477,34.282192,-119.224464,"282 Teloma Dr, Ventura, CA 93003, USA",2
17093355,34.277912,-119.188214,"315 MacKay Ave, Ventura, CA 93004, USA",2
17113517,34.26929,-119.173923,"1262 Clinton Ave, Ventura, CA 93004, USA",2
17121063,34.241797,-119.159266,"449 Will Ave, Oxnard, CA 93036, USA",1
17129177,34.218609,-119.001101,"5157 Via Calderon, Camarillo, CA 93012, USA",1
17150221,34.195593,-119.203301,"630 Raft Ln, Oxnard, CA 93035, USA",3
17230914,34.296612,-118.714291,"3367 Lathrop Ave, Simi Valley, CA 93063, USA",2
17257977,34.260342,-118.670021,"6149 Birch St, Simi Valley, CA 93063, USA",2
17260085,34.272707,-118.662882,"6482 E Sibley St, Simi Valley, CA 93063, USA",2
17274605,34.181972,-118.865573,"662 Glen Oaks Rd, Thousand Oaks, CA 91360, USA",2
17286654,34.181942,-118.900383,"292 Trailside Ct, Thousand Oaks, CA 91320, USA",3
17287393,34.191266,-118.777979,"5240 Bromely Dr, Oak Park, CA 91377, USA",1
10724386,34.206769,-118.649452,"7469 Rutherford Hill Dr, Canoga Park, CA 91307, USA",1
10726445,34.181628,-118.657708,"6110 Pat Ave, Woodland Hills, CA 91367, USA",3
10735801,34.167088,-118.653136,"24217 Albers St, Woodland Hills, CA 91367, USA",2
10736001,34.154696,-118.751959,"5747 Carell Ave, Agoura Hills, CA 91301, USA",2
10761924,34.214098,-118.530042,"18211 Arminta St, Reseda, CA 91335, USA",2
10781276,34.196355,-118.542438,"6922 Geyser Ave, Reseda, CA 91335, USA",2
10784390,34.195208,-118.545327,"6847 N Wilbur Ave, Reseda, CA 91335, USA",2
10818330,34.148681,-118.595841,"4363 Canoga Ave, Woodland Hills, CA 91364, USA",2
10827087,34.196704,-118.431158,"6924 Woodman Ave, Van Nuys, CA 91405, USA",3
10833738,34.207477,-118.499649,"16819 Covello St, Van Nuys, CA 91406, USA",1
10853982,34.163583,-118.485209,"16150 Hartsook St, Encino, CA 91436, USA",2
10855827,34.160549,-118.449501,"4955 Van Nuys Blvd, Sherman Oaks, CA 91403, USA",3
10858042,34.152308,-118.44418,"4444 Tyrone Ave, Van Nuys, CA 91423, USA",1
10858378,34.153985,-118.440908,"4532 Stansbury Ave, Sherman Oaks, CA 91423, USA",1
10858920,34.146971,-118.442146,"4191 Camino de la Cumbre, Sherman Oaks, CA 91423, USA",2
10881771,34.19195,-118.391552,"11842 Archwood St, North Hollywood, CA 91606, USA",1
10886296,34.180889,-118.428909,"6045 Ventura Canyon Ave, Van Nuys, CA 91401, USA",1
10900191,34.156297,-118.371621,"11028 Blix St, North Hollywood, CA 91602, USA",2
10900858,34.155481,-118.382127,"4648 Camellia Ave, North Hollywood, CA 91602, USA",2
10901812,34.158842,-118.387423,"11653 La Maida St, North Hollywood, CA 91601, USA",2
10903976,34.163317,-118.415865,"12961 Otsego St, Sherman Oaks, CA 91423, USA",2
10908116,34.149251,-118.380574,"4364 Farmdale Ave, Studio City, CA 91604, USA",2
10917572,34.143061,-118.409836,"3972 Sunswept Dr, Studio City, CA 91604, USA",2
10920360,34.210977,-118.344559,"7706 Shady Cove Ave, Burbank, CA 91504, USA",1
10924408,34.208748,-118.366152,"10803 Saticoy St, Sun Valley, CA 91352, USA",1
10934030,34.129787,-118.349629,"3399 Bennett Dr, Los Angeles, CA 90068, USA",3
10934053,34.130174,-118.350873,"3322 Oak Glen Dr, Los Angeles, CA 90068, USA",3
10939353,34.160229,-118.323026,"1919 W Alameda Ave, Burbank, CA 91506, USA",3
10950360,34.192716,-118.337847,"2020 N Buena Vista St, Burbank, CA 91504, USA",2
10968446,34.301156,-118.439262,"14047 Aztec St, Sylmar, CA 91342, USA",2
10971836,34.311068,-118.421815,"13226 Fenton Ave, Sylmar, CA 91342, USA",1
10993978,34.265766,-118.288743,"10826 Deliban St, Tujunga, CA 91042, USA",2
11005487,34.239434,-118.271131,"9428 Creemore Dr, Tujunga, CA 91042, USA",2
11017494,34.295199,-118.463096,"15184 Polk St, Sylmar, CA 91342, USA",2
11018596,34.276044,-118.448038,"14443 Brand Blvd, San Fernando, CA 91340, USA",1
11046653,34.243056,-118.469196,"9504 Langdon Ave, North Hills, CA 91343, USA",3
11051258,34.263977,-118.480974,"16015 Kingsbury St, Granada Hills, CA 91344, USA",1
11057320,34.278769,-118.489477,"11453 Gothic Ave, Granada Hills, CA 91344, USA",1
11072209,34.266593,-118.581489,"10814 Cozycroft Ave, Chatsworth, CA 91311, USA",2
11081462,34.253032,-118.537512,"18524 Mayall St, Northridge, CA 91324, USA",1
11107344,34.427016,-118.475757,"27824 Camp Plenty Rd, Santa Clarita, CA 91351, USA",1
11130232,34.366553,-118.547604,"23600 Fambrough St, Newhall, CA 91321, USA",2
11160083,34.382405,-118.561252,"24327 Vista Hills Dr, Santa Clarita, CA 91355, USA",1
11181912,34.630139,-118.170869,"2299 Avenue N, Palmdale, CA 93551, USA",1
11184490,34.628027,-118.212729,"41022 Indigo Way, Palmdale, CA 93551, USA",2
11187543,34.589116,-118.150349,"38886 Sage Tree St, Palmdale, CA 93551, USA",2
11193359,34.583738,-118.162451,"1737 Date Palm Dr, Palmdale, CA 93551, USA",1
11194195,34.629112,-118.153903,"41050 13th St W, Palmdale, CA 93551, USA",1
11197340,34.567571,-118.124561,"310 E Avenue R-5, Palmdale, CA 93550, USA",2
11201013,34.576504,-118.097062,"1738 E Ave Q 11, Palmdale, CA 93550, USA",1
11214332,34.576508,-118.050689,"4330 E Avenue Q12, Palmdale, CA 93552, USA",3
11259850,34.63136,-118.232366,"41214 Maple St, Quartz Hill, CA 93551, USA",2
11260843,34.639181,-118.234294,"41620 Crispi Ln, Quartz Hill, CA 93536, USA",1
11262914,34.647196,-118.211472,"4536 Ave L-14, Quartz Hill, CA 93536, USA",2
11265287,34.656166,-118.18668,"3132 W Ave L4, Lancaster, CA 93536, USA",2
11297991,34.676917,-118.099776,"43666 Rogier St, Lancaster, CA 93535, USA",1
11298206,34.677298,-118.100577,"43704 Mikosasky Ave, Lancaster, CA 93535, USA",1
11320603,34.651685,-118.252468,"6833 Andover Ave, Lancaster, CA 93536, USA",1
11413213,33.935097,-118.328691,"3211 W 111th St, Inglewood, CA 90303, USA",2
11414183,33.938374,-118.338739,"3736 W 107th St, Inglewood, CA 90303, USA",1
11427173,33.927614,-118.322979,"11707 Wilkie Ave, Hawthorne, CA 90250, USA",1
11436451,33.900453,-118.336942,"3652 W 144th Pl, Hawthorne, CA 90250, USA",2
11441581,33.894357,-118.352966,"15103 Hawthorne Blvd, Lawndale, CA 90260, USA",3
11473141,33.924135,-118.412306,"618 Arena St, El Segundo, CA 90245, USA",1
11477071,33.903868,-118.417825,"4021 Crest Dr, Manhattan Beach, CA 90266, USA",2
11514623,33.855488,-118.396518,"219 Monterey Blvd, Hermosa Beach, CA 90254, USA",1
11579626,34.044388,-118.49246,"348 23rd St, Santa Monica, CA 90402, USA",2
11599144,34.039141,-118.389381,"9032 W 25th St, Los Angeles, CA 90034, USA",1
11605339,34.027947,-118.381505,"3428 Caroline Ave, Culver City, CA 90232, USA",1
11624763,34.054441,-118.404189,"1239 Peck Dr, Los Angeles, CA 90035, USA",3
11634189,34.087949,-118.382942,"924 Palm Ave, West Hollywood, CA 90069, USA",3
11651058,34.125992,-118.465834,"2826 Roscomare Rd, Los Angeles, CA 90077, USA",1
11665182,34.043242,-118.547476,"16924 Livorno Dr, Pacific Palisades, CA 90272, USA",2
11717190,34.017974,-118.314227,"1824 Obama Blvd, Los Angeles, CA 90018, USA",2
11728978,34.02949,-118.319824,"2800 3rd Ave, Los Angeles, CA 90018, USA",2
11739848,34.042784,-118.348821,"1802 S Orange Dr, Los Angeles, CA 90019, USA",3
11819309,34.068427,-118.171205,"2098 Barnett Rd, Los Angeles, CA 90032, USA",1
11828847,34.028584,-118.181733,"523 S Bonnie Beach Pl, Los Angeles, CA 90063, USA",1
11863574,34.055987,-118.103109,"2416 Jackson Ave, Rosemead, CA 91770, USA",1
11894012,34.101138,-118.121407,"709 Lindaraxa Park S, Alhambra, CA 91801, USA",1
11926159,34.117713,-118.058288,"6448 Golden West Ave, Temple City, CA 91780, USA",1
11944397,34.086922,-118.277517,"3432 Winslow Dr, Los Angeles, CA 90026, USA",3
11945456,34.100875,-118.276348,"2141 Mayview Dr, Los Angeles, CA 90027, USA",2
11953136,34.101359,-118.252512,"2587 Riverside Terrace, Los Angeles, CA 90039, USA",3
11968114,34.107979,-118.205475,"4932 Lynn St, Los Angeles, CA 90042, USA",3
11985358,34.068363,-118.371307,"6616 W 5th St, Los Angeles, CA 90048, USA",3
12009439,34.09581,-118.298179,"1312 N Alexandria Ave, Los Angeles, CA 90027, USA",1
12010939,34.094979,-118.311199,"5600 Fernwood Ave, Los Angeles, CA 90028, USA",1
12039008,34.133664,-118.26969,"4047 Chevy Chase Dr, Los Angeles, CA 90039, USA",1
